1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
3018,54,2007,21.0,2,0,4,1,2,60,3
89,97,2005,17.0,2,0,3,2,1,30,3
452,20,2007,8.0,2,452,3,3,1,40,3
237,1,2012,9.0,3,214,4,1,1,30,3
4,62,2014,21.0,5,4061,1,3,2,50,3
245,45,2006,11.0,1,0,3,2,1,30,3
62,13,2013,16.0,2,0,1,2,4,70,3
4544,20,2011,15.0,3,0,4,1,1,30,3
0,20,2005,13.0,1,4124,6,2,1,30,3
43,34,2007,14.0,7,0,3,1,1,70,2
109,1,2009,16.0,6,0,3,2,1,30,3
0,1,2005,23.0,5,0,5,2,1,30,3
2010,7,2009,9.0,5,0,5,2,1,30,3
57,5,2012,8.0,5,0,3,2,2,40,3
5,43,2005,8.0,2,0,3,1,1,70,3
0,16,2005,13.0,2,0,6,2,2,30,2
0,60,2006,13.0,1,0,6,2,1,30,3
0,5,2006,20.0,5,0,6,1,1,30,3
4,62,2013,19.0,6,0,1,1,1,70,3
0,42,2014,14.0,6,0,6,2,2,60,3
6098,14,2006,13.0,7,0,4,2,1,30,3
210,21,2005,9.0,4,0,5,2,1,60,3
134,42,2009,8.0,5,0,3,1,1,30,2
702,95,2010,13.0,5,0,4,2,1,30,3
6123,14,2014,6.0,4,0,3,2,1,40,2
3036,1,2009,17.0,3,0,3,2,1,30,3
0,42,2011,17.0,6,0,6,2,2,30,3
0,16,2012,15.0,5,0,6,1,1,30,3
1,1,2012,22.0,4,411,3,1,1,30,2
286,47,2011,22.0,6,0,3,1,1,60,2
40,1,2012,17.0,2,4000,3,3,1,30,3
5214,6,2005,16.0,2,60,4,2,1,30,3
40,43,2010,9.0,2,0,3,3,1,60,3
1249,12,2007,12.0,1,0,4,1,4,60,1
5250,4,2013,9.0,6,0,4,2,1,40,3
20,1,2012,21.0,5,0,3,1,1,30,3
1168,32,2006,13.0,6,0,4,1,1,60,3
214,1,2012,13.0,1,0,3,1,1,30,3
55,11,2007,8.0,6,0,5,1,1,30,3
0,52,2006,16.0,6,4,6,2,1,30,3
207,1,2012,13.0,7,209,3,1,1,30,1
320,45,2012,13.0,4,0,3,1,2,40,2
0,1,2006,13.0,1,0,5,2,2,30,2
0,62,2014,12.0,6,0,6,2,2,30,3
0,16,2006,16.0,3,0,6,2,1,30,2
144,37,2005,16.0,1,0,3,1,1,60,3
23,47,2012,5.0,5,0,1,5,1,70,3
665,6,2005,22.0,5,0,3,2,3,30,3
473,62,2010,3.0,6,0,3,1,2,30,3
530,7,2007,23.0,3,0,3,3,6,60,1
0,62,2009,8.0,2,0,6,2,1,30,3
3066,55,2006,11.0,3,0,3,2,2,20,3
5117,33,2009,7.0,5,5524,5,2,1,30,3
383,45,2006,12.0,5,35,4,2,2,60,3
429,23,2006,16.0,2,4186,3,6,2,30,2
19,14,2009,14.0,2,0,3,2,1,30,3
102,1,2005,20.0,6,0,4,2,1,30,3
0,1,2005,6.0,7,0,6,1,1,30,3
0,1,2012,9.0,6,0,5,1,2,30,2
0,1,2012,15.0,5,0,5,1,1,30,3
0,7,2006,15.0,4,0,6,3,3,60,2
501,1,2006,1.0,4,4201,3,1,1,30,2
631,32,2006,17.0,5,0,3,2,1,70,3
522,32,2013,9.0,3,0,5,1,1,60,3
259,47,2005,9.0,4,0,3,2,1,30,3
50,55,2007,19.0,2,0,5,2,1,40,3
0,6,2009,17.0,3,0,5,2,1,30,2
460,21,2010,15.0,1,0,3,2,4,40,3
56,35,2009,8.0,2,0,5,2,2,30,3
0,3,2014,13.0,1,0,6,3,1,30,3
0,97,2012,16.0,4,0,6,2,1,30,3
259,47,2013,8.0,4,0,3,2,1,50,2
3032,10,2013,18.0,1,0,6,2,1,30,3
44,43,2005,12.0,4,361,3,2,2,30,3
143,41,2009,13.0,4,215,5,2,1,30,3
25,46,2013,15.0,1,0,3,2,1,30,3
25,14,2010,17.0,7,0,5,2,2,60,3
0,16,2005,18.0,2,0,6,2,1,20,3
0,62,2007,21.0,4,0,6,2,1,30,3
44,22,2007,7.0,5,0,3,1,1,60,3
5,52,2014,13.0,5,0,1,2,3,70,3
5204,1,2012,15.0,5,0,3,1,1,30,3
25,43,2014,7.0,5,0,1,2,1,70,3
0,22,2014,10.0,2,0,6,2,1,40,2
11,54,2012,8.0,3,0,5,3,2,60,2
6,12,2011,8.0,2,0,5,1,1,60,3
6204,33,2005,18.0,2,6204,5,2,1,30,3
24,1,2012,18.0,2,0,3,1,1,30,3
4544,20,2006,15.0,6,0,4,2,1,30,3
0,31,2011,14.0,7,0,6,2,1,30,3
0,1,2005,9.0,2,0,5,2,2,30,3
0,6,2010,16.0,6,0,6,1,2,30,2
0,50,2007,21.0,4,0,6,2,1,30,3
62,6,2009,14.0,3,665,3,2,1,30,3
1461,1,2012,9.0,7,0,4,2,1,30,3
8016,53,2006,17.0,7,6005,5,2,1,30,3
642,13,2009,14.0,4,0,3,1,1,40,3
646,13,2005,16.0,7,0,3,2,1,30,3
266,1,2005,6.0,3,0,4,1,1,30,3
0,62,2006,20.0,4,0,6,2,1,30,3
4088,1,2012,21.0,3,0,3,2,1,30,3
2206,1,2010,11.0,4,0,3,1,1,30,3
647,13,2009,20.0,1,647,3,1,2,30,3
0,97,2012,13.0,1,0,6,1,1,60,3
0,1,2014,18.0,3,0,6,2,1,30,3
0,1,2007,11.0,7,0,5,3,1,30,3
0,1,2011,16.0,2,0,6,2,2,30,3
4034,43,2006,14.0,6,1069,4,2,1,70,3
0,16,2011,14.0,6,0,6,1,1,30,3
0,22,2010,17.0,2,0,6,2,1,30,3
0,4,2007,19.0,2,0,6,2,2,30,3
3,45,2011,16.0,6,0,1,8,4,70,3
1280,11,2010,17.0,2,0,4,1,1,30,3
3301,50,2010,11.0,3,0,4,2,1,60,2
0,1,2007,13.0,7,308,6,1,1,30,3
1032,42,2006,21.0,4,0,4,2,2,60,3
38,52,2009,17.0,1,0,3,2,2,30,3
31,55,2009,16.0,3,0,3,2,1,60,3
24,31,2005,19.0,5,0,5,2,1,30,2
4041,20,2010,13.0,5,0,3,2,3,40,3
15,35,2006,9.0,6,0,3,2,1,70,3
1004,41,2014,15.0,7,0,4,2,1,60,1
40,23,2013,1.0,4,40,1,1,1,70,3
25,46,2011,23.0,6,0,5,1,1,30,3
151,32,2012,16.0,4,0,3,1,1,60,3
0,13,2013,2.0,1,0,6,2,3,30,3
6010,6,2010,17.0,4,0,3,2,1,30,3
128,42,2009,19.0,6,0,3,2,1,30,3
325,45,2009,18.0,3,3007,3,2,1,30,3
1057,41,2007,19.0,6,362,3,2,2,30,3
4,43,2005,18.0,1,0,3,1,1,60,1
213,1,2013,5.0,3,0,3,2,2,30,3
0,42,2010,12.0,2,0,6,1,1,40,3
53,21,2007,10.0,6,51,3,1,1,60,3
316,1,2014,17.0,5,0,3,2,1,30,3
216,1,2007,8.0,4,0,3,2,1,30,3
0,1,2011,20.0,4,0,6,2,1,30,3
4123,20,2014,21.0,6,0,3,1,2,40,2
4010,43,2009,19.0,7,0,3,1,1,50,3
404,1,2005,19.0,5,0,3,1,1,30,1
0,5,2006,18.0,6,0,6,2,1,30,3
0,1,2013,19.0,4,0,6,1,1,30,3
870,33,2009,14.0,7,874,6,4,1,30,3
380,50,2007,10.0,6,0,3,2,4,30,3
117,1,2014,13.0,3,0,3,2,1,30,3
0,42,2012,16.0,2,0,6,2,1,30,3
3040,55,2011,11.0,4,3040,3,2,1,30,3
6,7,2012,6.0,7,0,1,2,1,70,3
0,1,2007,10.0,2,0,6,2,2,30,3
503,10,2006,20.0,6,335,5,2,1,30,3
56,7,2006,15.0,6,0,3,2,1,30,2
0,22,2011,17.0,4,0,6,2,1,60,2
389,50,2005,15.0,1,0,3,4,6,60,2
1243,16,2006,9.0,2,0,3,2,1,30,3
365,46,2014,9.0,7,0,5,2,1,30,3
118,1,2012,12.0,7,0,3,1,1,30,3
38,50,2013,7.0,5,0,3,3,4,70,3
588,4,2007,8.0,3,0,3,1,2,50,2
361,50,2010,16.0,2,0,3,2,6,60,1
62,16,2005,12.0,3,0,1,1,2,70,3
3212,1,2011,3.0,1,0,3,2,2,30,3
574,7,2014,16.0,5,0,3,2,1,30,3
0,95,2013,21.0,5,0,5,1,1,30,3
404,1,2009,15.0,4,0,3,2,1,30,3
0,4,2009,22.0,2,0,6,2,1,30,3
4088,1,2009,17.0,2,0,3,2,1,30,3
542,32,2013,9.0,6,158,5,2,1,60,3
487,63,2006,2.0,2,0,3,2,2,60,3
8,97,2009,1.0,2,0,1,1,1,30,3
0,44,2010,20.0,2,0,6,2,1,30,3
113,40,2013,23.0,7,115,6,2,1,30,3
58,13,2014,16.0,4,0,3,2,1,30,3
60,6,2007,12.0,6,60,1,2,1,70,3
6017,6,2005,7.0,3,0,3,2,1,30,3
109,1,2012,13.0,4,0,3,2,1,30,3
666,4,2013,17.0,2,0,3,2,1,30,2
0,1,2014,2.0,1,0,5,1,1,30,2
3145,50,2014,9.0,2,0,4,1,1,30,3
2102,47,2007,10.0,2,0,4,1,1,30,3
1273,32,2005,11.0,5,0,4,2,1,30,3
235,10,2011,17.0,7,235,6,1,1,30,3
24,1,2006,16.0,3,0,3,1,1,30,3
1108,36,2014,19.0,1,0,4,1,1,30,3
4180,1,2010,22.0,4,40,3,2,2,30,3
2,46,2010,8.0,4,0,3,1,1,70,3
319,43,2011,12.0,5,-1,6,2,1,30,2
62,6,2007,13.0,2,0,1,2,1,70,3
665,6,2006,14.0,4,664,3,1,1,30,3
0,44,2005,10.0,5,-1,6,1,1,30,3
334,44,2012,18.0,3,0,3,2,1,30,3
0,42,2013,6.0,4,0,6,1,1,30,2
6026,31,2013,5.0,6,0,4,3,1,30,3
6918,10,2013,15.0,6,1310,4,2,1,30,3
1,14,2005,18.0,3,0,1,3,1,70,3
4,43,2005,0.0,1,7503,3,2,1,40,3
5268,4,2009,18.0,2,0,4,2,1,30,2
3051,44,2011,8.0,6,0,4,2,3,40,1
2042,46,2010,14.0,7,0,3,2,2,40,3
251,1,2009,11.0,5,0,4,1,1,30,2
644,13,2010,11.0,4,0,3,2,1,50,3
474,62,2010,12.0,3,0,3,2,1,30,3
210,1,2009,20.0,2,0,3,2,1,30,3
435,53,2011,7.0,4,0,3,1,1,60,3
20,46,2006,10.0,3,0,1,1,2,70,3
0,30,2006,21.0,4,0,6,2,1,30,3
224,46,2006,13.0,5,0,3,2,1,60,3
0,94,2009,21.0,7,0,6,1,1,40,3
2128,45,2011,7.0,5,0,4,1,2,30,2
9119,92,2005,8.0,4,0,4,2,1,30,3
24,1,2010,7.0,5,0,3,2,1,30,3
393,50,2011,17.0,2,0,3,2,1,60,3
2,46,2011,6.0,7,25,3,2,1,40,3
0,5,2012,15.0,4,0,6,1,1,30,3
0,62,2006,14.0,7,0,6,2,1,30,3
372,52,2012,12.0,5,0,3,2,1,60,3
38,20,2012,6.0,6,0,3,2,1,40,3
0,1,2011,7.0,6,0,6,2,1,30,3
12,37,2013,18.0,5,0,3,2,1,70,3
566,5,2011,19.0,2,0,3,2,1,30,3
2130,45,2011,20.0,4,173,4,1,1,40,3
0,97,2006,11.0,3,0,6,1,1,30,3
0,31,2009,22.0,1,0,6,1,1,30,3
0,6,2011,23.0,6,5014,5,2,6,30,3
1231,10,2009,12.0,6,0,3,2,1,30,3
342,30,2006,8.0,2,0,5,2,1,30,3
3027,52,2006,12.0,4,0,3,2,1,30,3
0,47,2012,20.0,4,0,6,2,1,60,3
5039,21,2009,17.0,3,90,4,2,1,30,3
5103,6,2013,17.0,3,0,3,2,1,40,3
561,5,2005,18.0,2,0,3,2,1,30,3
856,33,2012,15.0,4,0,6,1,1,30,3
0,30,2011,15.0,5,0,6,1,1,30,3
27,44,2012,15.0,7,0,1,1,1,70,3
0,47,2012,12.0,2,0,6,1,1,30,3
90,93,2012,18.0,3,0,3,1,1,70,2
505,41,2009,15.0,2,197,3,1,1,50,1
9,43,2009,13.0,4,13,5,2,2,60,2
0,62,2007,23.0,4,0,6,2,1,30,3
3065,52,2005,13.0,3,0,3,2,1,60,3
205,1,2013,12.0,2,0,3,2,5,30,3
5,12,2010,13.0,5,1333,5,2,1,30,3
44,43,2012,17.0,7,4095,3,2,1,60,3
533,7,2005,19.0,1,0,3,1,1,60,3
4010,43,2011,20.0,2,0,3,1,1,50,3
52,31,2006,5.0,3,0,3,2,1,60,3
0,5,2010,17.0,5,0,6,2,1,30,3
18,16,2007,9.0,3,0,3,2,2,60,3
1237,16,2011,10.0,7,0,4,2,2,30,3
62,7,2012,7.0,4,6,1,1,1,70,3
6008,31,2006,0.0,7,0,3,1,1,30,1
0,7,2006,10.0,2,0,6,3,1,30,2
39,52,2014,19.0,3,0,3,2,1,30,3
448,22,2014,15.0,7,0,3,2,2,30,3
2672,33,2005,19.0,3,845,6,2,1,30,3
269,45,2011,13.0,5,0,4,1,1,60,3
4,54,2010,22.0,6,0,3,2,1,30,3
646,13,2005,8.0,4,0,3,2,1,50,3
5129,60,2005,19.0,7,0,4,2,1,30,3
171,12,2012,16.0,4,0,3,2,2,60,3
1214,37,2005,7.0,4,0,3,2,1,30,3
0,4,2014,0.0,1,0,6,1,1,30,3
6,33,2007,16.0,2,561,3,4,2,30,3
4040,20,2010,13.0,4,0,3,2,1,30,3
6108,12,2005,17.0,7,0,3,1,1,30,2
0,20,2007,12.0,1,4200,6,2,1,30,3
0,1,2009,17.0,1,0,6,3,1,30,3
253,45,2010,19.0,4,2838,5,2,1,30,3
72,21,2010,15.0,4,72,6,2,2,30,3
1077,16,2007,9.0,7,1204,3,2,1,30,3
0,62,2009,13.0,6,0,6,2,1,30,3
0,20,2006,17.0,6,0,6,2,1,30,2
3400,44,2006,8.0,5,0,4,1,1,60,2
6037,13,2014,12.0,7,0,3,3,2,40,3
920,94,2012,2.0,1,0,4,1,2,40,2
0,50,2005,11.0,4,0,6,2,1,30,3
86,14,2006,10.0,7,0,5,1,1,30,1
635,6,2009,18.0,3,0,3,2,1,30,3
0,62,2009,9.0,2,0,6,1,1,60,3
23,23,2007,17.0,1,5057,5,1,1,60,3
841,97,2014,12.0,1,0,3,1,1,60,2
631,14,2013,8.0,3,6463,3,2,1,40,3
315,1,2013,12.0,1,0,3,3,2,30,3
0,1,2014,14.0,5,0,6,1,1,30,3
0,22,2013,16.0,3,0,6,1,1,30,3
692,11,2012,14.0,2,0,3,2,4,60,3
162,12,2012,15.0,7,0,3,1,1,60,2
0,16,2006,15.0,6,0,6,1,1,30,2
312,1,2006,12.0,1,0,3,3,2,50,2
0,62,2014,12.0,1,0,6,2,1,30,3
6010,6,2011,18.0,2,635,3,2,2,30,3
0,62,2014,15.0,7,0,6,2,1,30,3
116,41,2006,15.0,3,958,5,2,3,30,3
5,1,2012,23.0,5,461,3,2,5,30,2
132,42,2011,11.0,7,1321,3,2,1,50,3
768,97,2010,18.0,6,0,4,1,1,30,2
0,1,2010,19.0,6,0,5,2,1,30,3
3100,45,2007,1.0,7,0,3,2,1,30,3
11,1,2013,12.0,5,0,3,2,1,30,3
1105,16,2010,14.0,3,0,3,2,1,30,3
0,6,2005,8.0,6,0,6,2,1,30,3
4,1,2006,19.0,1,310,3,2,1,30,3
1044,17,2006,8.0,4,129,3,2,3,60,3
233,35,2010,17.0,4,248,5,2,1,30,3
6456,95,2010,20.0,3,0,4,2,1,60,2
45,20,2012,20.0,2,0,3,2,2,40,3
0,44,2007,9.0,6,0,6,2,2,30,3
0,47,2010,12.0,7,0,6,2,1,30,3
0,16,2007,6.0,3,0,6,2,1,30,3
6702,33,2005,7.0,2,7701,5,2,2,30,3
737,97,2005,15.0,1,0,3,2,1,60,3
4540,20,2011,7.0,2,0,3,1,1,40,2
0,13,2014,17.0,3,0,6,2,1,20,3
0,20,2010,16.0,6,0,6,2,3,30,3
6133,13,2005,4.0,5,0,4,1,1,30,3
675,6,2006,21.0,2,0,3,2,1,40,3
0,47,2005,18.0,4,0,6,2,1,30,3
0,35,2009,0.0,2,0,6,4,2,30,3
161,16,2012,16.0,3,0,3,2,1,60,3
422,12,2009,18.0,6,307,5,2,1,30,3
0,20,2012,9.0,3,0,6,2,1,30,3
920,94,2010,18.0,6,0,4,1,1,30,3
0,1,2010,13.0,1,0,6,2,1,30,3
2,46,2013,7.0,2,0,1,4,1,70,3
197,41,2006,2.0,1,0,4,2,3,30,3
361,50,2005,20.0,3,0,3,2,1,60,3
529,22,2014,8.0,4,0,3,2,2,60,3
725,14,2009,13.0,2,0,5,1,1,30,3
62,13,2011,5.0,2,0,1,2,3,70,3
42,20,2006,15.0,3,0,1,2,5,70,3
109,1,2011,14.0,6,0,3,1,1,30,3
497,60,2013,12.0,3,0,3,2,2,60,3
31,55,2007,8.0,4,60,3,2,2,40,2
90,92,2013,13.0,7,997,3,2,1,40,3
0,5,2005,17.0,2,0,6,1,1,30,3
73,21,2011,17.0,6,0,5,2,1,60,3
6,6,2005,14.0,2,0,3,2,1,30,3
49,22,2006,10.0,5,5,3,2,1,60,3
312,43,2009,13.0,3,0,6,2,1,60,3
1307,10,2013,16.0,7,1311,4,1,1,30,3
59,5,2006,11.0,6,0,3,2,1,30,3
292,46,2006,9.0,7,2042,3,1,1,30,3
329,43,2013,14.0,7,7001,3,1,1,30,3
0,4,2011,18.0,5,0,6,2,1,30,3
0,97,2011,14.0,5,0,6,1,1,30,3
607,33,2011,16.0,1,1228,3,2,1,30,3
260,46,2009,19.0,2,0,3,1,3,60,3
283,47,2010,8.0,2,0,3,2,1,50,3
217,41,2009,18.0,5,412,6,2,1,30,3
413,1,2013,8.0,3,0,4,2,1,30,3
0,92,2007,14.0,4,98,6,2,1,30,3
331,44,2005,10.0,5,0,3,1,1,70,3
4263,61,2013,19.0,1,0,4,2,2,30,3
3416,50,2005,16.0,3,0,4,2,1,40,3
1894,43,2006,18.0,6,1894,6,2,1,30,3
5417,21,2014,18.0,6,0,4,2,2,60,3
0,16,2014,18.0,6,0,6,2,1,30,3
0,62,2009,14.0,2,0,6,1,1,30,1
0,47,2012,8.0,3,0,6,1,1,30,2
2,46,2005,12.0,2,0,3,2,1,30,3
325,44,2006,18.0,2,3002,3,2,1,40,3
3025,44,2014,19.0,2,0,3,2,1,30,3
0,52,2005,14.0,7,0,6,2,1,30,3
21,47,2009,17.0,3,0,3,1,2,60,3
0,42,2007,10.0,4,0,6,2,1,30,2
0,40,2009,1.0,1,0,6,2,1,30,3
676,6,2011,7.0,2,0,3,1,2,30,3
5038,5,2014,10.0,5,0,3,3,1,30,3
679,4,2005,14.0,2,6231,3,2,1,30,3
4290,62,2011,8.0,3,0,4,1,2,30,3
0,1,2012,8.0,3,0,5,1,1,30,3
27,44,2013,11.0,2,27,3,2,1,60,3
0,46,2009,15.0,6,0,6,3,1,30,3
205,1,2013,7.0,5,0,3,2,1,30,3
547,60,2010,17.0,2,0,3,2,1,30,3
406,1,2011,18.0,7,124,3,2,1,30,3
1213,16,2009,14.0,5,0,4,1,1,30,2
39,52,2007,8.0,5,0,3,3,1,30,3
0,3,2014,15.0,6,0,6,2,1,30,3
0,47,2007,8.0,5,0,5,2,1,60,3
3211,37,2005,19.0,5,3211,6,1,1,30,2
0,1,2006,7.0,4,0,5,2,1,30,3
169,12,2006,15.0,1,0,3,1,1,60,2
31,45,2011,2.0,2,0,3,1,1,70,3
1,41,2010,18.0,4,507,2,2,1,70,3
696,10,2012,21.0,4,0,3,2,1,70,3
6068,12,2010,19.0,3,2431,3,2,1,30,3
40,43,2007,9.0,2,0,1,1,1,70,3
0,16,2014,10.0,4,0,6,1,1,30,3
0,44,2011,10.0,6,0,6,2,1,30,3
628,14,2013,11.0,5,0,3,2,1,60,3
28,43,2005,19.0,4,0,6,1,1,60,3
66,53,2007,15.0,1,0,5,2,2,40,3
656,41,2010,0.0,5,516,4,2,1,30,3
6,4,2014,14.0,2,5085,3,2,2,30,3
404,43,2007,20.0,2,0,3,2,1,70,3
0,1,2011,17.0,6,0,6,2,1,30,3
94,93,2010,12.0,6,0,3,2,1,30,3
509,43,2014,11.0,2,1085,3,2,2,40,3
0,13,2005,20.0,7,0,6,2,1,30,3
0,22,2009,17.0,6,0,6,2,1,30,3
0,1,2013,20.0,2,0,5,2,1,30,3
359,30,2013,5.0,6,0,5,1,1,40,3
409,1,2006,23.0,4,0,3,1,1,30,2
0,22,2011,18.0,5,0,6,1,1,30,3
166,16,2007,10.0,3,0,3,1,1,60,3
4102,20,2006,10.0,6,0,4,1,1,40,3
6121,33,2009,15.0,2,9634,3,2,2,20,3
217,1,2010,15.0,5,0,3,1,1,30,3
52,31,2006,17.0,6,28,3,2,1,60,3
0,13,2006,18.0,7,0,6,2,1,30,3
1105,16,2007,9.0,3,0,3,2,1,30,3
409,1,2011,17.0,6,459,3,1,1,30,2
41,22,2014,12.0,2,0,3,2,1,40,3
0,4,2006,16.0,4,0,6,2,2,30,3
369,52,2013,10.0,1,3129,3,3,1,40,3
0,31,2011,10.0,7,0,6,1,1,30,1
12,1,2011,11.0,6,12,3,2,1,30,3
0,4,2006,14.0,5,0,6,1,1,30,3
14,34,2013,21.0,6,0,3,1,3,70,1
0,50,2013,11.0,3,0,6,1,2,30,2
315,1,2013,14.0,7,455,3,2,1,30,3
1286,10,2012,13.0,2,5121,4,2,1,30,3
1153,1,2005,8.0,5,0,3,1,1,30,3
54,7,2011,17.0,6,0,3,2,1,50,2
48,61,2009,3.0,4,0,3,1,1,30,3
2,52,2007,22.0,5,0,5,3,1,30,3
105,1,2007,4.0,4,0,3,1,1,30,3
647,13,2006,16.0,7,0,3,2,4,30,3
5,43,2006,12.0,4,0,6,2,2,60,2
96,92,2007,17.0,6,0,3,2,1,30,3
0,91,2005,0.0,5,0,6,1,2,60,3
606,33,2007,16.0,4,0,3,1,1,30,2
572,5,2012,8.0,6,0,3,1,1,30,3
0,3,2010,19.0,3,0,6,2,1,30,3
0,17,2009,19.0,3,0,6,2,1,30,3
179,1,2007,16.0,4,0,4,2,1,30,3
0,5,2007,20.0,5,5049,6,2,1,30,2
105,1,2006,8.0,4,105,3,1,1,30,2
508,34,2005,12.0,4,0,3,3,1,30,3
501,48,2013,14.0,4,1211,3,1,1,30,3
393,43,2010,14.0,7,0,6,2,1,60,3
0,16,2010,10.0,5,0,6,1,1,30,3
7201,43,2014,14.0,4,7201,6,3,1,30,3
6318,10,2014,3.0,5,0,4,1,1,60,3
0,13,2009,10.0,3,0,6,1,3,30,3
6036,23,2009,21.0,1,6036,6,2,1,40,3
7002,43,2011,17.0,6,7002,6,2,1,30,3
0,1,2014,8.0,5,319,6,1,1,30,3
0,22,2006,21.0,6,0,6,5,1,30,3
4040,20,2006,15.0,7,0,3,1,1,30,3
35,44,2009,14.0,6,0,3,3,2,60,3
0,4,2014,11.0,2,0,6,1,1,30,3
639,13,2005,15.0,2,0,3,2,1,30,3
0,97,2010,8.0,4,0,6,2,1,30,3
6010,31,2005,0.0,2,0,4,1,1,50,3
4000,1,2011,22.0,4,40,3,2,1,30,3
418,43,2007,7.0,3,-1,3,2,1,60,3
0,1,2011,16.0,3,0,6,2,2,30,3
504,1,2013,21.0,7,0,3,2,2,30,3
60,31,2011,7.0,5,0,3,2,1,30,3
406,1,2011,8.0,2,0,3,1,1,40,2
0,1,2010,18.0,1,0,5,2,1,30,3
0,5,2005,15.0,2,0,6,1,1,30,3
405,41,2005,13.0,3,0,3,4,2,50,3
579,6,2012,17.0,6,0,3,2,3,30,3
1363,12,2013,18.0,7,0,4,1,1,30,3
0,6,2011,15.0,1,0,6,2,1,30,3
4194,22,2012,13.0,7,0,4,2,3,30,2
527,21,2009,17.0,2,527,3,2,1,40,3
0,1,2012,20.0,6,0,6,1,1,30,3
40,1,2010,20.0,3,312,3,1,1,30,3
488,22,2014,16.0,6,0,3,1,1,60,3
47,33,2014,18.0,3,2152,3,2,1,30,3
78,97,2013,11.0,2,71,3,2,1,60,3
215,1,2005,19.0,2,0,4,2,1,30,3
1405,10,2011,17.0,7,235,4,2,2,30,3
0,97,2012,10.0,6,0,6,1,1,30,3
3050,45,2014,20.0,4,0,3,2,1,30,3
4034,43,2005,23.0,2,1145,4,2,3,70,3
0,95,2007,14.0,5,0,6,1,1,30,3
4169,22,2005,15.0,5,4380,3,2,1,60,3
5173,5,2005,13.0,4,562,4,2,1,30,3
803,96,2005,19.0,5,0,3,1,1,30,3
10,1,2012,13.0,7,1202,3,1,1,30,3
483,62,2005,13.0,1,0,3,2,1,70,3
0,1,2009,17.0,2,118,6,1,1,30,2
0,7,2010,9.0,5,0,6,1,1,30,3
118,1,2007,8.0,3,0,3,2,1,30,3
0,4,2009,13.0,6,0,6,2,2,30,3
6,4,2009,19.0,6,0,3,2,2,30,3
0,1,2006,21.0,6,0,5,2,1,30,3
4058,62,2013,12.0,4,0,3,1,1,30,3
356,55,2010,10.0,1,0,3,2,5,60,2
1,41,2007,15.0,1,0,1,2,2,70,3
442,22,2009,19.0,1,0,3,1,1,60,3
4180,1,2010,12.0,1,40,3,2,1,30,3
5051,21,2013,19.0,2,0,4,2,1,30,3
95,21,2012,15.0,5,0,6,2,1,20,3
723,97,2009,6.0,3,0,3,1,1,60,3
6,7,2009,21.0,1,413,3,2,1,30,3
6128,13,2005,19.0,6,0,4,2,6,30,3
4373,22,2007,18.0,6,0,4,1,2,40,3
0,95,2012,8.0,4,0,6,2,2,30,3
572,6,2009,5.0,7,0,3,1,1,30,2
0,97,2009,16.0,4,774,6,2,1,30,3
21,47,2011,9.0,3,0,3,2,1,30,3
0,55,2010,21.0,5,0,6,2,1,30,3
8,97,2007,18.0,6,0,3,1,1,30,3
1,41,2007,7.0,2,1000,2,1,1,70,3
0,5,2009,17.0,6,0,6,1,1,30,3
61,30,2012,22.0,6,0,3,1,1,30,3
20,46,2007,19.0,5,0,1,2,2,70,3
252,46,2013,16.0,7,0,5,2,1,30,3
0,62,2006,10.0,6,0,6,1,1,30,3
374,50,2013,16.0,3,0,3,2,1,40,3
0,93,2009,16.0,3,0,6,2,2,30,3
0,1,2014,7.0,5,0,5,1,1,30,3
551,5,2005,17.0,3,0,3,3,1,30,3
0,40,2013,11.0,7,505,6,2,2,20,3
1,14,2006,16.0,1,0,1,2,1,70,3
3333,44,2010,18.0,5,3333,4,2,1,30,3
446,23,2014,9.0,6,0,3,3,4,50,3
419,54,2010,9.0,1,0,5,2,1,30,3
3058,50,2010,8.0,5,0,3,2,3,50,3
5175,5,2011,15.0,2,5175,4,2,1,30,2
420,52,2009,12.0,1,0,3,2,2,60,3
34,43,2011,8.0,5,0,3,3,3,70,3
298,1,2011,7.0,5,3,3,2,2,30,3
0,97,2011,18.0,5,0,6,2,1,30,3
51,35,2009,16.0,4,0,5,1,1,30,3
0,7,2009,11.0,3,0,6,2,1,30,3
0,1,2010,9.0,3,0,6,2,1,30,2
0,95,2014,15.0,5,0,6,2,1,30,3
0,1,2012,11.0,6,0,6,1,1,30,2
438,22,2007,15.0,4,0,3,2,1,30,3
862,91,2006,15.0,4,0,3,2,1,60,3
205,1,2012,16.0,3,0,3,2,1,30,3
195,41,2014,9.0,3,187,4,1,1,30,3
799,14,2009,16.0,5,0,5,3,1,30,3
0,62,2010,14.0,7,0,6,1,1,30,3
0,6,2005,15.0,6,0,5,2,1,30,3
48,61,2010,18.0,7,0,3,2,1,30,3
370,52,2013,12.0,3,3133,3,2,1,30,3
205,40,2014,8.0,2,0,5,3,2,30,3
2,1,2010,6.0,1,0,3,2,2,30,3
0,16,2014,15.0,5,159,6,2,1,30,3
470,62,2006,20.0,7,0,3,1,1,70,3
587,36,2006,16.0,4,0,5,3,1,40,3
0,20,2010,17.0,7,0,6,1,1,30,3
202,1,2012,12.0,2,0,3,2,1,30,3
