1st_Road_Number,Police_Force,Year,heure_num,Day_of_Week,2nd_Road_Number,1st_Road_Class,Number_of_Vehicles,Number_of_Casualties,Speed_limit,Accident_Severity
6127,13,2011,3.0,1,6127,4,2,1,30,1
8,97,2006,10.0,2,0,3,1,1,30,0
0,5,2009,17.0,7,0,6,1,1,30,0
126,10,2009,6.0,5,6324,6,2,1,30,1
204,1,2009,14.0,7,0,3,2,1,30,1
0,13,2012,8.0,2,0,6,1,1,30,1
3335,44,2011,7.0,5,3354,4,2,1,30,0
2,46,2006,14.0,1,0,3,1,1,30,1
1,40,2006,9.0,3,0,1,2,1,70,0
358,52,2009,18.0,2,0,3,2,1,40,1
0,13,2007,15.0,4,6421,6,1,1,30,1
512,33,2005,19.0,6,8201,3,1,2,50,0
55,60,2006,9.0,2,0,3,1,1,30,0
579,7,2007,6.0,5,49,3,2,1,60,1
51,7,2012,12.0,1,802,3,2,1,60,0
235,1,2007,11.0,7,0,4,2,1,30,0
1514,35,2005,22.0,5,0,4,2,1,30,0
0,12,2005,11.0,2,0,6,2,3,60,0
0,1,2009,15.0,3,0,5,2,2,30,1
0,44,2005,14.0,7,0,6,2,1,30,1
4124,20,2014,18.0,2,0,3,2,2,30,1
0,1,2005,14.0,1,0,6,2,1,30,1
0,23,2014,15.0,5,0,6,2,1,30,1
0,31,2005,16.0,1,0,6,2,1,30,0
6182,14,2012,19.0,5,0,3,1,1,40,0
155,54,2010,0.0,5,0,5,1,1,60,1
1104,32,2010,18.0,5,0,3,1,1,60,1
61,14,2007,17.0,5,0,3,2,1,30,1
408,1,2011,20.0,4,0,4,2,1,30,1
20,46,2005,17.0,7,0,1,1,1,70,1
0,43,2005,16.0,4,0,6,1,1,60,1
0,92,2007,12.0,3,0,6,1,1,30,1
0,97,2009,18.0,4,0,6,1,1,30,0
4812,37,2007,20.0,7,0,6,1,1,30,0
41,43,2012,21.0,4,0,3,1,1,70,1
1149,36,2006,14.0,4,264,4,2,2,60,0
5305,33,2014,19.0,5,0,5,1,1,60,1
120,42,2006,4.0,4,0,3,1,1,60,0
180,16,2010,16.0,6,0,1,1,4,70,1
65,12,2014,9.0,4,0,3,2,1,40,1
970,91,2005,7.0,3,0,3,2,1,50,0
505,40,2009,14.0,6,0,3,1,1,30,0
1079,16,2013,20.0,1,0,3,2,1,30,1
2695,34,2006,11.0,2,2693,6,2,2,30,1
0,4,2005,13.0,2,0,6,2,1,30,0
1085,17,2012,13.0,1,0,3,2,1,30,1
929,93,2006,14.0,4,0,3,3,2,30,0
0,13,2013,11.0,4,0,6,2,1,30,0
387,50,2007,19.0,4,0,3,2,1,60,1
412,41,2012,17.0,4,0,3,1,1,30,1
576,6,2007,6.0,4,0,3,3,4,30,0
540,7,2012,10.0,2,0,3,3,2,40,0
4046,52,2009,19.0,7,0,4,1,1,30,0
235,1,2014,11.0,1,0,3,2,1,30,1
1026,42,2013,14.0,3,134,4,2,2,30,1
138,17,2011,1.0,1,0,5,1,1,50,1
12,1,2012,6.0,3,0,3,1,1,30,0
631,14,2013,8.0,3,6463,3,2,1,40,1
4034,43,2006,16.0,5,0,4,2,1,60,0
11,54,2012,8.0,3,0,5,3,2,60,0
0,1,2012,17.0,7,0,6,2,1,30,1
305,1,2009,14.0,3,0,4,1,1,30,1
28,45,2012,16.0,2,0,5,1,1,30,1
610,31,2010,17.0,1,0,3,2,1,60,0
0,95,2013,13.0,7,0,6,1,1,30,1
1,95,2005,13.0,3,0,3,2,4,30,1
565,43,2014,21.0,1,0,4,1,1,60,1
25,45,2006,11.0,4,0,1,1,1,70,1
1068,10,2006,12.0,2,0,3,2,1,60,1
21,47,2012,12.0,4,0,3,2,2,60,0
61,4,2011,13.0,1,0,1,1,2,70,1
3,1,2012,12.0,4,0,3,2,1,20,1
182,10,2005,15.0,6,0,3,3,1,30,1
1,34,2005,10.0,7,0,1,1,1,70,1
667,6,2014,17.0,7,0,3,2,1,30,0
240,1,2009,22.0,7,240,3,2,1,30,1
0,13,2009,14.0,7,0,6,2,2,30,1
816,97,2006,5.0,3,0,3,1,1,60,0
113,10,2007,14.0,5,326,5,1,1,30,1
5076,34,2012,16.0,6,8249,3,2,1,40,0
330,43,2012,13.0,5,3022,3,2,1,40,1
242,21,2011,14.0,4,0,6,2,3,60,1
428,35,2007,7.0,4,0,3,4,1,60,1
483,63,2007,15.0,6,0,3,1,2,60,0
4041,20,2014,11.0,2,0,3,3,2,40,1
419,10,2007,19.0,3,0,5,1,1,30,0
162,12,2012,15.0,7,0,3,1,1,60,0
0,3,2012,11.0,5,0,6,2,1,60,0
0,91,2006,10.0,6,0,6,1,1,60,0
4142,43,2005,2.0,2,320,3,2,2,70,1
10,36,2014,0.0,3,0,3,1,1,40,0
47,35,2009,11.0,5,0,3,2,13,60,0
37,52,2006,6.0,4,0,3,2,1,40,0
435,22,2010,9.0,4,0,3,2,1,70,1
0,50,2006,14.0,5,0,6,1,1,30,1
0,47,2007,15.0,5,0,6,1,1,30,0
27,44,2006,8.0,2,0,3,1,3,30,1
2708,33,2006,15.0,2,2722,6,1,1,30,1
358,52,2007,23.0,5,0,3,1,1,40,0
5099,4,2011,15.0,4,0,3,2,2,30,1
6232,4,2013,12.0,3,0,4,3,5,50,0
3395,44,2006,9.0,6,0,4,2,1,60,1
0,31,2012,1.0,1,0,6,1,1,30,0
0,1,2013,7.0,6,0,6,1,1,30,1
81,30,2009,19.0,1,0,5,2,1,30,1
159,32,2009,10.0,4,123,5,3,1,60,1
31,44,2007,17.0,4,0,3,2,2,70,0
3260,50,2005,11.0,2,0,4,1,1,60,1
504,1,2006,12.0,7,0,4,3,1,30,0
522,41,2011,17.0,2,5183,6,2,1,30,1
6514,31,2006,10.0,6,690,3,1,1,30,1
5269,4,2013,8.0,3,0,4,2,1,30,1
40,1,2007,19.0,2,40,3,4,2,40,0
0,50,2007,17.0,3,0,6,1,1,30,1
6463,14,2006,18.0,2,0,4,2,4,60,1
1307,35,2013,15.0,4,0,3,2,1,60,1
40,61,2011,15.0,2,465,3,2,1,60,0
1,41,2010,13.0,6,0,1,3,1,70,1
0,20,2009,18.0,4,0,6,2,1,30,0
316,1,2005,1.0,3,0,3,1,1,50,1
3014,44,2006,16.0,6,0,4,1,1,30,0
219,1,2010,19.0,5,0,3,2,1,30,1
0,44,2007,19.0,7,0,6,2,1,30,1
228,46,2009,16.0,3,0,3,2,1,40,0
182,10,2012,17.0,5,0,3,1,1,30,0
5083,4,2012,12.0,2,0,3,2,4,30,1
7530,33,2013,13.0,1,7520,6,2,1,30,1
629,13,2010,9.0,6,0,3,2,3,40,0
0,12,2005,21.0,3,0,6,1,1,30,1
0,7,2013,18.0,2,0,6,2,1,30,0
5112,22,2014,14.0,1,0,3,2,3,40,0
5201,1,2006,17.0,7,201,3,1,1,30,0
3052,50,2007,15.0,3,0,3,2,2,60,1
109,1,2014,22.0,4,0,3,2,1,30,1
6119,4,2009,15.0,5,0,3,2,2,50,0
0,31,2010,8.0,4,0,6,2,1,30,1
519,1,2012,18.0,2,0,4,2,1,30,0
0,31,2012,22.0,3,0,6,2,2,30,1
4000,1,2006,15.0,6,0,3,3,1,30,1
19,10,2010,9.0,3,0,3,3,4,50,1
300,48,2013,18.0,4,0,3,1,1,30,1
4125,41,2005,16.0,4,39,3,3,1,30,1
259,47,2009,19.0,5,0,3,2,1,30,1
38,22,2011,9.0,7,38,3,2,2,70,0
29,47,2010,18.0,6,0,3,3,1,30,1
0,44,2013,13.0,5,0,6,2,1,30,0
356,36,2009,1.0,7,0,5,1,4,60,0
6,3,2014,12.0,1,0,3,1,2,60,1
0,44,2013,14.0,2,0,6,2,1,30,0
0,50,2010,17.0,6,0,6,2,1,30,1
400,1,2011,19.0,7,400,3,2,2,30,0
628,14,2009,18.0,7,0,3,1,1,30,1
515,30,2007,12.0,5,0,3,2,1,60,1
2191,47,2013,23.0,5,22,4,2,1,30,1
156,43,2005,17.0,7,0,5,2,1,70,0
245,45,2011,11.0,2,0,5,1,1,40,0
25,41,2009,19.0,1,0,1,3,1,70,0
35,55,2012,9.0,2,0,3,2,1,30,1
1,21,2005,1.0,1,0,6,1,1,30,1
41,54,2011,13.0,5,0,5,2,3,60,0
233,1,2007,19.0,7,0,3,2,1,30,0
3170,52,2010,10.0,4,0,4,2,1,30,1
49,34,2006,1.0,7,0,5,2,1,60,1
90,95,2005,10.0,7,0,3,1,1,70,1
27,44,2012,11.0,5,3,3,2,1,30,0
118,17,2014,17.0,5,0,5,1,1,30,0
635,6,2009,23.0,6,0,3,1,1,30,0
144,43,2005,17.0,4,1132,5,3,1,60,0
0,13,2009,8.0,6,0,6,2,2,30,1
158,32,2011,16.0,4,0,3,2,5,60,0
186,10,2012,21.0,7,0,3,2,1,30,1
0,13,2013,19.0,2,0,6,1,1,30,0
0,62,2011,22.0,7,0,6,1,1,30,0
0,22,2010,7.0,6,0,6,2,1,30,0
0,4,2013,20.0,6,56,6,1,1,20,0
140,36,2010,15.0,2,253,3,2,1,30,1
63,12,2014,18.0,2,0,3,1,1,30,0
0,6,2010,15.0,2,0,6,1,1,30,1
0,30,2005,11.0,7,0,6,1,1,30,0
600,36,2014,16.0,2,0,5,2,1,30,1
0,13,2009,12.0,7,0,6,2,1,20,0
3181,50,2006,16.0,5,0,4,2,1,60,1
568,33,2012,13.0,3,0,4,2,1,30,1
221,31,2009,16.0,5,0,5,2,1,30,0
61,4,2005,15.0,1,0,1,2,1,70,0
0,1,2014,9.0,5,0,5,2,1,30,1
6010,6,2010,6.0,2,62,3,2,1,30,1
0,1,2007,9.0,5,0,5,2,1,30,1
0,1,2012,22.0,6,0,5,2,1,30,1
6,20,2007,17.0,3,0,1,3,1,70,0
5180,5,2007,12.0,1,0,4,6,3,30,1
251,46,2007,7.0,4,0,3,2,1,60,0
210,1,2009,15.0,5,0,4,1,2,30,0
0,1,2005,13.0,1,0,6,1,1,30,0
60,6,2010,1.0,1,0,1,2,5,40,0
912,93,2011,9.0,3,0,3,2,1,40,1
0,50,2005,14.0,3,0,6,2,1,60,1
236,93,2012,11.0,4,0,5,1,1,30,0
0,7,2012,11.0,6,0,6,2,1,30,0
30,1,2011,13.0,7,312,3,2,4,40,0
0,5,2013,19.0,4,0,6,1,1,30,1
1049,35,2005,16.0,2,0,4,2,1,60,0
6079,14,2011,11.0,2,0,4,1,2,30,1
0,62,2006,22.0,6,4265,6,2,2,30,1
639,13,2010,18.0,2,0,3,2,2,60,1
0,1,2012,12.0,3,0,6,1,1,30,1
531,40,2009,18.0,2,0,4,2,1,30,1
1219,16,2012,8.0,6,0,4,2,1,30,0
31,21,2013,21.0,6,0,6,3,1,30,1
0,42,2014,17.0,6,0,6,2,1,30,1
6046,6,2011,15.0,6,0,3,1,1,30,0
61,12,2012,22.0,6,0,3,1,1,60,1
1000,1,2014,14.0,5,0,3,2,1,30,0
414,41,2014,16.0,4,414,3,1,1,60,0
58,6,2009,15.0,5,0,3,2,1,30,1
167,10,2006,13.0,6,126,3,1,1,30,0
591,3,2010,10.0,2,0,3,2,1,30,1
3057,44,2014,18.0,5,0,3,1,1,30,0
47,33,2014,18.0,3,2152,3,2,1,30,1
0,4,2005,11.0,4,0,6,2,2,30,0
2131,47,2007,8.0,3,0,4,2,1,30,0
45,34,2010,15.0,3,6018,3,2,1,30,0
6004,31,2006,14.0,3,0,4,2,1,30,0
620,37,2014,15.0,2,0,5,2,1,60,0
5334,23,2009,10.0,3,5334,6,2,1,30,0
3212,50,2014,16.0,5,0,4,2,4,30,1
479,63,2010,9.0,7,0,3,2,3,60,1
0,1,2006,19.0,2,10,5,2,1,30,1
244,45,2010,17.0,5,0,3,1,1,30,0
0,1,2012,15.0,6,0,5,1,1,30,0
0,6,2009,17.0,2,0,6,1,1,30,1
502,93,2012,18.0,7,0,5,1,1,60,0
0,47,2009,17.0,7,0,6,2,1,20,1
104,1,2010,20.0,2,0,4,3,2,30,1
153,32,2013,10.0,1,4,3,2,3,60,0
215,1,2012,19.0,1,2214,3,1,1,30,0
325,44,2005,8.0,2,0,3,4,2,60,1
0,47,2007,22.0,4,0,6,1,1,30,1
6144,13,2012,16.0,4,0,4,2,1,40,0
171,12,2011,18.0,2,0,3,3,4,60,0
4349,22,2011,20.0,4,4352,4,2,1,30,0
45,20,2005,10.0,5,0,3,2,1,60,0
0,20,2007,14.0,4,0,6,2,1,30,1
149,36,2006,10.0,4,0,3,5,1,40,1
3217,1,2012,17.0,2,0,3,1,2,30,1
215,1,2007,14.0,7,0,3,1,1,30,1
140,1,2010,23.0,1,0,4,2,2,30,1
14,35,2014,16.0,6,0,3,3,1,70,1
0,20,2005,17.0,6,0,6,1,1,30,0
978,93,2012,7.0,2,236,4,2,1,40,0
0,47,2011,10.0,2,0,6,2,1,30,1
2022,1,2014,21.0,4,237,3,2,1,30,1
57,6,2012,23.0,4,665,3,2,1,30,1
503,1,2010,17.0,5,0,3,1,1,30,0
73,97,2011,7.0,4,0,1,2,1,70,1
5088,5,2012,16.0,6,0,3,2,1,30,1
598,1,2011,6.0,2,406,3,2,4,40,1
197,41,2014,8.0,7,0,4,2,2,30,1
0,1,2014,8.0,3,0,5,1,1,30,1
0,16,2013,15.0,2,0,6,2,1,30,0
40,43,2006,12.0,1,0,3,3,1,70,1
5049,5,2007,3.0,1,0,3,1,1,30,1
4146,41,2012,22.0,6,672,3,2,2,50,0
0,52,2010,18.0,1,4174,6,2,1,50,1
0,13,2012,12.0,5,0,6,2,2,30,0
0,13,2005,10.0,7,6117,6,1,1,30,0
0,6,2006,17.0,4,0,5,1,1,30,0
0,44,2011,14.0,2,0,6,2,1,30,1
7002,43,2012,19.0,4,7002,6,2,1,30,1
173,17,2013,17.0,5,0,3,2,1,60,0
0,1,2011,13.0,4,0,6,2,1,30,1
632,30,2005,9.0,1,0,3,2,1,30,0
4538,22,2005,20.0,6,0,3,2,1,60,0
165,12,2012,17.0,4,0,3,2,4,60,0
53,7,2014,14.0,7,0,1,4,10,70,0
27,44,2007,17.0,1,0,1,3,5,70,0
676,33,2006,13.0,1,0,4,2,1,60,0
40,61,2009,12.0,1,62,3,2,1,70,1
205,1,2007,8.0,5,20,3,2,2,30,1
0,16,2014,9.0,2,0,6,3,1,30,1
0,20,2006,8.0,6,0,6,2,1,30,1
0,47,2014,13.0,5,0,6,1,1,30,0
717,97,2006,0.0,7,0,4,2,5,30,1
40,63,2014,6.0,4,0,3,1,1,70,1
577,6,2012,18.0,4,0,3,2,1,30,1
34,31,2005,16.0,2,0,5,1,2,30,0
303,12,2012,17.0,2,0,6,2,1,30,1
459,20,2006,0.0,1,4171,3,2,1,30,1
342,46,2010,7.0,5,0,6,1,2,60,0
2607,12,2012,20.0,4,0,6,2,1,30,1
1067,36,2011,14.0,6,0,3,2,1,30,1
0,1,2011,16.0,7,0,6,1,1,30,0
0,50,2007,15.0,2,0,6,1,1,60,0
40,43,2011,16.0,6,0,1,2,2,70,1
76,97,2012,11.0,2,0,3,2,1,60,0
0,6,2012,18.0,2,0,6,2,1,30,0
0,3,2010,17.0,3,0,5,2,1,30,1
5139,5,2005,10.0,6,0,4,2,2,30,1
4101,20,2007,17.0,4,0,3,4,2,40,0
0,5,2013,6.0,5,0,6,2,1,30,1
87,31,2006,15.0,4,0,5,2,1,30,1
2042,46,2013,14.0,7,0,3,2,1,70,1
0,44,2006,9.0,5,0,6,2,1,30,1
0,44,2010,17.0,2,0,6,2,2,30,0
252,46,2006,6.0,5,0,3,2,2,50,0
301,55,2009,8.0,4,0,5,2,1,30,1
56,6,2006,17.0,3,0,3,3,1,30,1
0,30,2010,17.0,5,0,6,2,1,30,1
1092,37,2006,17.0,5,7345,3,2,1,40,1
614,31,2005,12.0,6,0,3,3,3,60,0
20,1,2006,18.0,7,0,3,1,2,30,1
641,13,2013,7.0,3,0,3,2,1,30,0
20,46,2009,16.0,6,0,3,2,1,30,0
5,1,2013,19.0,2,407,3,2,1,30,1
4155,43,2011,6.0,6,7201,5,2,1,30,1
7,95,2007,16.0,2,0,3,2,4,60,0
3024,44,2007,7.0,6,0,3,2,1,30,1
16,30,2006,15.0,4,0,5,4,1,30,0
0,62,2010,12.0,4,0,6,1,2,30,1
3018,43,2014,8.0,3,0,4,1,1,60,1
61,14,2007,12.0,4,0,3,1,1,30,1
0,4,2011,14.0,4,0,6,2,2,20,1
607,33,2006,19.0,6,5216,3,2,1,30,1
0,40,2010,15.0,1,0,6,4,1,30,1
6,4,2010,11.0,4,5272,3,2,1,50,1
41,1,2007,12.0,4,5204,3,2,1,30,1
0,3,2012,12.0,7,-1,6,2,1,30,1
0,11,2011,6.0,5,0,6,2,1,30,0
5278,3,2006,6.0,5,0,4,1,1,60,0
0,44,2013,14.0,6,0,6,2,1,30,0
13,1,2005,19.0,4,0,3,1,1,30,1
4112,23,2011,18.0,7,4065,4,1,1,50,0
4104,23,2006,17.0,2,4104,4,2,2,30,1
465,22,2014,9.0,6,0,3,2,2,30,1
467,61,2013,13.0,7,0,3,3,2,70,0
0,16,2006,17.0,3,0,6,1,1,30,0
46,61,2005,20.0,1,0,5,1,1,60,1
30,50,2007,10.0,6,0,3,1,1,60,1
267,47,2013,7.0,4,0,3,3,2,50,1
5121,21,2014,17.0,6,5121,3,2,3,30,1
0,95,2012,13.0,2,0,6,4,2,30,1
0,1,2010,9.0,3,0,6,2,1,30,1
0,44,2005,9.0,4,0,6,2,1,30,0
40,22,2012,17.0,3,0,3,2,1,40,1
258,46,2009,17.0,6,0,3,2,1,30,0
1139,35,2005,22.0,6,1139,3,2,3,70,0
188,42,2012,12.0,4,0,4,4,1,30,1
0,37,2011,12.0,4,0,6,1,1,30,1
5188,5,2010,10.0,2,0,4,3,1,30,0
143,37,2005,17.0,4,0,3,2,2,60,1
62,13,2010,7.0,4,0,1,2,2,70,1
40,1,2011,20.0,4,40,3,2,2,40,1
0,1,2011,17.0,6,210,6,1,2,30,0
1053,42,2005,16.0,2,0,4,2,1,30,1
81,30,2012,8.0,3,0,5,2,1,30,1
221,1,2006,21.0,3,0,4,1,1,30,0
614,31,2006,21.0,3,0,3,1,1,60,0
0,95,2005,15.0,3,0,5,1,1,30,0
0,6,2010,12.0,5,62,6,1,1,30,1
197,41,2007,15.0,5,-1,4,2,2,40,1
0,4,2010,11.0,2,59,6,2,2,60,1
0,1,2014,16.0,4,0,5,2,1,30,1
50,21,2014,9.0,3,50,3,2,1,50,1
286,1,2014,11.0,7,0,4,4,3,30,1
0,44,2012,18.0,2,0,6,1,2,30,0
7189,34,2006,4.0,1,7179,6,1,1,30,1
0,93,2009,4.0,6,0,6,2,2,30,0
0,20,2005,13.0,6,0,6,1,1,30,1
2,46,2007,18.0,3,0,3,4,2,70,0
148,36,2010,11.0,7,1105,3,2,1,60,1
61,14,2009,7.0,3,0,3,2,1,30,1
3348,43,2012,17.0,5,3016,4,2,1,30,0
0,52,2006,9.0,1,0,6,2,1,30,1
0,12,2005,7.0,2,0,6,1,1,60,0
34,7,2010,16.0,3,0,3,2,2,30,1
1202,32,2013,16.0,4,0,4,2,2,60,0
907,94,2009,3.0,1,0,3,1,1,30,0
540,5,2013,12.0,7,0,3,2,3,30,0
630,14,2005,11.0,3,0,3,1,1,40,0
75,98,2009,0.0,6,0,3,1,1,60,0
4076,63,2013,16.0,5,0,3,3,2,60,1
0,52,2006,22.0,4,4468,6,2,1,30,0
1138,32,2009,17.0,5,764,3,2,3,30,1
6,40,2009,1.0,1,0,3,1,1,30,0
0,1,2010,18.0,4,0,5,3,1,30,1
34,43,2013,4.0,3,0,3,2,4,70,0
6,33,2005,19.0,4,0,3,2,2,60,0
698,95,2010,16.0,2,0,3,2,1,60,0
229,46,2011,12.0,2,0,3,3,1,40,1
0,5,2007,9.0,3,0,6,1,1,30,1
0,1,2011,16.0,4,0,5,2,1,30,0
0,50,2010,16.0,3,0,6,1,1,30,1
0,1,2006,8.0,5,10,6,2,1,30,1
0,48,2011,16.0,2,0,5,1,1,30,0
386,50,2009,16.0,6,388,3,2,2,30,0
479,63,2012,10.0,6,0,3,1,1,60,0
0,62,2014,5.0,5,0,6,1,1,30,0
80,41,2012,7.0,3,-1,5,2,1,30,1
20,1,2006,20.0,7,20,3,2,1,30,1
693,11,2011,11.0,4,5,3,2,1,60,0
6,30,2012,0.0,5,6,3,2,2,30,1
213,1,2009,7.0,4,214,3,2,1,30,1
1151,36,2012,7.0,3,258,3,2,1,60,0
202,7,2011,16.0,2,-1,5,1,1,30,1
5266,4,2012,18.0,3,0,4,2,1,30,1
467,1,2012,14.0,3,0,4,2,1,30,1
34,44,2011,2.0,2,0,3,1,1,70,0
0,11,2007,8.0,2,0,6,1,1,30,1
0,31,2013,19.0,5,0,6,3,2,30,1
308,43,2006,18.0,4,0,3,2,1,30,0
3610,46,2014,7.0,5,0,6,1,1,30,1
61,14,2014,7.0,2,6102,3,2,1,30,1
455,47,2011,15.0,3,455,5,1,1,30,0
100,11,2012,10.0,6,0,5,3,1,30,0
6109,14,2009,11.0,7,0,3,1,1,30,1
4259,54,2010,11.0,7,313,3,2,1,30,1
0,1,2009,16.0,3,207,5,1,1,30,0
500,48,2013,14.0,6,40,4,2,1,30,1
3432,50,2011,12.0,6,0,4,2,2,40,1
0,16,2010,15.0,1,0,6,1,2,30,0
0,13,2014,16.0,3,0,6,2,1,30,0
1017,42,2007,1.0,1,0,3,1,1,30,0
318,43,2014,16.0,7,0,6,1,1,60,1
26,46,2011,15.0,3,0,3,1,1,30,0
0,4,2013,15.0,5,0,6,1,1,30,0
0,63,2010,16.0,1,0,6,2,2,60,1
3218,1,2005,9.0,6,0,3,2,1,30,0
5120,60,2005,22.0,2,0,4,3,1,30,1
0,97,2009,14.0,1,0,6,2,1,30,0
5180,5,2012,19.0,6,0,4,2,2,40,1
0,20,2005,16.0,5,0,6,2,1,30,1
425,23,2010,4.0,7,429,3,1,1,30,0
57,7,2007,18.0,3,0,3,4,4,30,0
0,52,2012,10.0,7,0,6,2,1,30,0
0,47,2014,18.0,5,0,6,2,1,30,1
151,32,2005,18.0,4,0,3,2,1,30,1
408,1,2010,18.0,6,0,4,2,1,30,1
0,4,2014,18.0,4,0,6,1,1,20,0
25,41,2014,9.0,6,0,1,2,1,70,0
5036,30,2010,15.0,3,0,4,2,2,30,1
0,21,2013,11.0,3,0,6,1,1,30,1
165,16,2013,17.0,6,0,3,3,3,60,0
307,21,2012,22.0,2,0,5,1,1,60,1
6376,14,2006,16.0,2,0,4,2,1,30,0
0,45,2009,17.0,4,0,6,2,1,30,0
2033,46,2007,17.0,6,0,3,2,1,30,1
572,6,2009,5.0,7,0,3,1,1,30,0
6010,6,2013,23.0,1,5217,3,1,2,30,0
5141,10,2012,8.0,4,0,6,4,1,30,0
0,1,2010,12.0,3,0,5,2,2,30,1
31,55,2007,8.0,4,60,3,2,2,40,0
7201,98,2010,14.0,1,0,4,1,1,60,1
1,41,2007,2.0,7,0,2,1,2,70,0
118,1,2012,18.0,4,0,3,2,1,30,1
0,42,2005,10.0,1,0,6,2,1,60,1
0,55,2012,14.0,6,0,6,2,1,30,0
0,31,2007,11.0,7,0,6,2,1,30,0
629,13,2012,16.0,1,629,3,2,1,30,1
0,4,2007,16.0,6,0,6,2,1,30,0
68,95,2007,18.0,3,0,3,2,3,30,1
1042,36,2013,9.0,6,0,3,2,1,40,0
4640,22,2014,16.0,6,464,3,2,2,60,1
0,3,2009,23.0,2,0,6,1,1,60,0
52,30,2006,12.0,4,0,3,1,1,30,1
0,50,2009,12.0,5,0,6,1,1,30,0
1000,1,2012,19.0,2,0,3,1,1,30,1
428,35,2014,22.0,2,0,3,3,3,60,0
650,13,2010,10.0,7,0,3,2,1,30,1
71,97,2012,10.0,5,0,3,1,1,60,0
64,12,2012,8.0,6,0,3,1,1,70,1
0,7,2005,18.0,5,0,6,1,1,30,0
4165,43,2013,16.0,5,0,3,2,1,20,1
0,42,2007,12.0,3,0,6,1,1,60,1
6018,31,2010,21.0,2,0,4,2,1,30,1
60,6,2012,17.0,2,0,1,2,1,70,0
611,31,2006,16.0,7,0,3,3,2,30,0
1064,37,2013,9.0,6,0,4,4,2,40,1
435,53,2012,20.0,7,0,3,1,1,30,0
4666,33,2011,11.0,3,590,4,2,1,30,0
59,12,2013,20.0,3,0,3,1,1,60,0
0,95,2013,8.0,3,0,6,2,1,30,0
5,60,2013,15.0,6,0,3,2,2,60,1
929,93,2009,15.0,4,0,3,1,1,30,0
4100,20,2009,10.0,2,0,3,2,1,30,1
25,45,2013,8.0,5,0,3,2,2,30,1
0,54,2012,14.0,6,0,6,4,2,30,1
511,30,2007,8.0,2,0,3,2,1,40,1
5214,6,2009,20.0,2,0,4,2,1,30,1
1,14,2007,15.0,4,0,2,3,1,70,0
0,1,2013,11.0,1,0,6,1,1,30,1
1,13,2007,7.0,4,636,1,3,1,70,1
617,31,2014,17.0,7,0,3,2,1,60,0
0,4,2009,17.0,1,0,5,1,1,60,0
3,44,2007,18.0,6,0,3,1,1,60,0
0,97,2005,8.0,6,0,6,1,1,30,0
324,45,2006,2.0,7,3637,3,2,1,40,0
0,4,2009,17.0,2,0,6,2,1,30,0
0,44,2009,17.0,5,0,6,2,1,40,0
1058,10,2010,18.0,1,0,3,3,4,70,0
198,35,2005,18.0,3,0,4,2,1,30,1
36,52,2007,9.0,2,0,3,2,1,30,1
30,50,2010,13.0,6,3274,3,1,1,30,0
23,47,2009,13.0,2,5360,3,2,1,30,1
0,4,2013,3.0,3,0,6,1,1,30,0
46,23,2007,6.0,7,4065,3,2,1,60,1
1,41,2005,4.0,6,0,1,3,3,70,0
5125,60,2009,13.0,4,494,4,2,2,30,1
4205,1,2013,9.0,6,0,3,1,1,30,1
1337,10,2013,9.0,2,0,4,2,2,30,0
2033,46,2014,14.0,5,0,3,2,1,30,0
329,43,2014,9.0,2,0,3,2,4,50,0
236,1,2010,11.0,4,0,3,2,1,30,0
1,14,2007,18.0,3,629,1,4,5,70,0
804,97,2006,3.0,1,0,4,1,1,30,1
451,22,2011,13.0,3,0,3,2,1,30,1
8206,43,2011,14.0,2,1098,6,2,1,30,0
40,43,2012,12.0,7,0,3,3,2,30,1
65,12,2013,10.0,5,0,3,3,2,60,1
350,55,2012,15.0,7,0,5,1,1,30,1
457,20,2012,20.0,1,4540,3,2,1,30,0
0,13,2014,16.0,4,0,6,1,1,30,1
2130,45,2011,20.0,4,173,4,1,1,40,1
6017,6,2009,15.0,6,0,3,1,1,30,1
400,1,2011,4.0,1,0,3,2,1,30,1
638,13,2010,18.0,4,0,3,3,6,40,0
0,5,2011,6.0,6,570,6,2,1,30,0
3038,52,2009,22.0,6,0,3,2,3,30,1
26,46,2010,16.0,3,0,3,2,3,30,1
23,47,2012,11.0,6,23,1,1,1,70,0
625,30,2013,13.0,6,0,3,2,1,60,1
0,1,2011,17.0,3,0,6,2,1,30,1
380,32,2014,17.0,1,0,6,1,1,30,0
338,54,2006,14.0,7,0,3,1,1,60,0
0,55,2007,13.0,6,0,6,1,1,60,1
6409,13,2009,21.0,5,0,4,2,1,30,1
105,1,2006,10.0,6,0,3,2,1,30,0
23,1,2014,15.0,1,0,3,2,1,30,1
325,30,2006,18.0,6,0,5,1,1,30,0
8,50,2013,17.0,7,0,5,2,1,60,1
5100,1,2005,15.0,5,1,3,3,1,30,0
180,16,2011,16.0,2,0,3,2,3,60,1
4,61,2006,7.0,4,0,1,1,1,70,1
0,30,2007,16.0,4,0,6,2,1,30,1
417,53,2011,23.0,5,0,3,1,1,40,0
0,31,2014,10.0,6,0,6,2,1,30,0
286,47,2005,14.0,4,286,3,2,1,30,1
0,42,2005,18.0,5,0,6,2,3,60,0
0,1,2010,21.0,3,0,5,2,1,30,0
0,1,2013,8.0,6,0,6,3,1,30,1
